id_orden,id_bulto,cantidad_por_bulto,producto,valor_unitario
4663,10857,1,Zangersheide Saddle Model S.L. 16.5\ W Black,600
4663,10857,1,Tegno Saddels Model S.L. 16.5\ W Cogñac,600
4666,10860,1,Alfombra de Cuero Personalizada,200
4679,10889,2,Bandeja Cala Alpaca Metal & Cuerno de Chivo,"229,5"
4679,10889,2,Portavela Salta Onyx & Alpaca Metal # 3,"335,75"
4680,10890,150,P-Grab,"0,85"
4692,10906,75,Motoreductor Mr 08B-012004-30,42
4692,10907,75,Motoreductor Mr 08B-012004-30,42
4714,10938,5,Recylced Bobine Leather Accesories Large Ruca Basket,"13,73"
4714,10938,13,Recylced Bobine Leather Accesories Large Ruled Simple Notepad,"5,81"
4714,10938,16,Recylced Bobine Leather Accesories Desk Pad Studio,"20,43"
4714,10938,11,Recylced Bobine Leather Accesories Large Basket Studio,"17,7"
4714,10938,11,Recylced Bobine Leather Accesories,"6,23"
4714,10939,11,Recylced Bobine Leather Accesories Ruca Desk Pad,"20,81"
4714,10939,3,Recylced Bobine Leather Accesories Medium Basket Studio,"9,98"
4714,10939,2,Recylced Bobine Leather Accesories S3 Wallet,20
4714,10939,4,Recylced Bobine Leather Accesories S3 Double Wallet,"24,17"
4714,10939,1,Recylced Bobine Leather Accesories S4 Iphone Wallet,"25,83"
4714,10939,1,Recylced Bobine Leather Accesories S4 Iphone Plus Wallet,"28,33"
4714,10939,2,Recylced Bobine Leather Accesories Ruca Bottle Handle,"5,4"
4714,10939,10,Recylced Bobine Leather Accesories Small 3D Urban Pencil Case,"7,06"
4714,10939,10,Recylced Bobine Leather Accesories Medium 3D Urban Pencil Case,"8,31"
4714,10939,2,Recylced Bobine Leather Accesories Ruca Wine Bag,"13,73"
4714,10939,2,Recylced Bobine Leather Accesories,"10,4"
4714,10939,2,Recylced Bobine Leather Accesories,"16,65"
4714,10939,6,Recylced Bobine Leather Accesories A5 Urban Filing Case,"13,73"
4714,10939,1,Recylced Bobine Leather Accesories A4 Urban Folder,"4,15"
4714,10939,11,Recylced Bobine Leather Accesories,"8,31"
4714,10939,6,Recylced Bobine Leather Accesories,"10,4"
4714,10939,18,Recylced Bobine Leather Accesories Pencil Holder,"8,61"
4714,10939,7,Recylced Bobine Leather Accesories Leaf,"7,06"
4714,10940,7,Recylced Bobine Leather Accesories Urban Passport Holder,"4,15"
4714,10940,4,Recylced Bobine Leather Accesories Cover Urban Luggage Tag,"6,23"
4714,10940,1,Recylced Bobine Leather Accesories Urban Glasses Case,"4,15"
4714,10940,22,Recylced Bobine Leather Accesories Headphones Holder,"2,06"
4714,10940,18,Recylced Bobine Leather Accesories Small Flat Urban Pencil Case,"5,4"
4714,10940,8,Recylced Bobine Leather Accesories Paper Tray Studio,"13,16"
4714,10940,8,Recylced Bobine Leather Accesories Note Tray,"4,98"
4714,10940,22,Recylced Bobine Leather Accesories Pencil Holder,"8,61"
4714,10941,11,Recylced Bobine Leather Accesories Ruca Desk Pad,"20,81"
4714,10941,1,Recylced Bobine Leather Accesories Horse,"19,09"
4714,10941,6,Recylced Bobine Leather Accesories,"9,15"
4729,10971,300,"O'Ring 2-114 D=2,62, Reor004988","0,17"
4729,10971,300,"Boquilla Macho - Tulipa, 66297","2,79"
4729,10971,300,"Boquilla Hembra - Tulipa, 66296","2,38"
4729,10971,300,"Prensa - Botellas - Tulipas 1000Ml, 83695","3,52"
4729,10971,300,"Tornillo P/Tulipa, 42609","3,02"
4729,10971,100,"Racor Rapido Qs-1/8\-6 Festo Ref.=153002, Neac222507","3,77"
4729,10971,100,"Centrador Tulipa, 34900","2,69"
4729,10971,100,"Tuerca Centrador Tulipa Inyec. Hostaform Pfm1008, 93-25-326","1,17"
4729,10971,100,"Resorte de Tulipa, 93-25-611","1,35"
4729,10971,100,"Barra Larga P/Tulipa, 93-25-852","3,21"
4729,10971,200,"Centrador de Resorte Inyectado, 93-25-377","0,73"
4729,10971,1,Embalaje y Gastos de Despacho,"300,15"
4729,10971,1,Flete Aereo Bue - Aeropuerto Guatemala,600
4729,10972,200,"O'Ring 2-114 D=2,62, Reor004988","0,17"
4729,10972,200,"Boquilla Macho - Tulipa, 66297","2,79"
4729,10972,200,"Boquilla Hembra - Tulipa, 66296","2,38"
4729,10972,200,"Prensa - Botellas - Tulipas 1000Ml, 83695","3,52"
4729,10972,200,"Tornillo P/Tulipa, 42609","3,02"
4729,10972,100,"Racor Rapido Qs-1/8\-6 Festo Ref.=153002, Neac222507","3,77"
4729,10972,100,"Centrador Tulipa, 34900","2,69"
4729,10972,100,"Tuerca Centrador Tulipa Inyec. Hostaform Pfm1008, 93-25-326","1,17"
4729,10972,100,"Resorte de Tulipa, 93-25-611","1,35"
4729,10972,100,"Barra Larga P/Tulipa, 93-25-852","3,21"
4729,10972,200,"Centrador de Resorte Inyectado, 93-25-377","0,73"
4729,10972,1,Embalaje y Gastos de Despacho,"300,15"
4729,10972,1,Flete Aereo Bue - Aeropuerto Guatemala,600
4730,10973,2,Cartera Cuero Modelo Cipres,"79,91"
4730,10973,2,Cartera Cuero Modelo Dylan,"76,16"
4730,10973,1,Cartera Cuero Modelo Hebra,"79,91"
4730,10973,2,Cartera Cuero Modelo Bogart,"76,16"
4730,10973,2,Cartera Cuero Modelo Azari,"70,8"
4730,10973,5,Billetera Cuero Modelo Borla,"25,74"
4730,10973,4,Billetera Cuero Modelo Sobre Plegado,"32,72"
4730,10973,1,Cartera Cuero Modelo Hendrix,"79,91"
4740,10990,1,Timon Cuerpo Abonador,"164,7"
4740,10990,1,Timon Cuerpo Abonador,"164,7"
4740,10990,1,Timon Cuerpo Abonador,"164,7"
4746,11011,10,A0008 Boston Coin Box Aluminium Half Dollar,6
4746,11011,10,A0007 Boston Coin Box Aluminium Quarter Dollar,6
4746,11011,3,V0019 The Famous Llaser Matrix,"23,6"
4746,11011,40,Chinese Tweezers,"19,6"
4746,11011,50,Triple Tuc Half Dollar,"39,6"
4746,11011,10,B0019 Slot Okito Coin Box Brass Half Dollar,"8,8"
4746,11011,10,A0012 Slot Okito Coin Box Aluminum 50 Cents Euro,"8,8"
4746,11011,10,B0002 Bill Tube,"26,4"
4746,11011,10,A0026 Okito Box Aluminium One Dollar,"13,6"
4746,11011,10,A0028 Slot Boston Coin Box Alumium One Dollar,14
4746,11011,10,A0032 Refill Elastic Thread,"0,8"
4746,11012,10,D0142 Eisenhower Scotch And Soda Magnetic,32
4746,11012,15,D0143 Eisenhower Hopping Half,40
4746,11012,10,D0173 Three In One Set Half Dollar,24
4746,11012,10,Ch005 Expanded Shell Chinese Coin Blue Color,12
4746,11012,15,D0048 Dime And Penny,8
4746,11012,15,B0008 Boston Half Dollar Brass,"9,6"
4746,11012,10,Ch008 Chinese Coin Black Color,"3,6"
4746,11012,10,Ch0021 Chinese Coin Blue And Red,6
4746,11012,10,E0009 Cigarette Thru 50 Cents One Side,18
4746,11012,10,D0013 Cigarette Thru Quarter One Side,"15,2"
4746,11012,10,E0039 Tango Folding 2 Euros,"31,2"
4746,11012,10,E0035 Flipper Coin 50 Cents Euro,18
4746,11012,10,E0030 Mini Euro Scotch And Soda,"10,2"
4746,11012,10,E0059 Euro Locking 52 Cents,12
4746,11012,10,Ch030 Chinese Coin Blue One Dollar Size,4
4746,11012,50,D0049 Scotch And Soda English Penny,12
4746,11012,10,E0045 Bite Coin 50 Cents,"10,2"
4746,11012,15,D0043 Flipper Coin Quarter Dollar Magnetic,"17,6"
4746,11012,10,Ch004 Shell Chinese Coin Black Color (Shell And 4 Coins Included),12
4746,11012,40,Ch023 Silver Copper Chinese One Dollar Size,"35,6"
4746,11012,20,E0064 Folding Coin 2 Euros Traditional,15
4746,11012,10,E0063 Cigarette Thru 1 Euro Two Sides,21
4746,11012,10,D0159 Expanded Shell Half Dollar Magnetic,18
4746,11012,17,A0025 Tur Tango Ultimate Reel,50
4746,11012,50,Ch029 Chinese Coin One Dollar Black,4
4755,11029,20,Tejido de Acero Inox Nº6,35
4755,11030,20,Tejido Astm Nº 16,14
4755,11030,20,Tejido Astm,14
4755,11030,20,Tejido Astm,14
4755,11030,20,Tejido Astm,14
4755,11030,20,Tejido Astm,14
4755,11030,20,"Tejido Astm Nº 60,",14
4755,11031,64,Mangas Filtrantes Pes 300 Ga,"5,8"
4755,11031,40,Mangas Plansifter. Nylon 1313R. Medidas: Diam. 140Mm X Largo 300Mm,7
4755,11031,24,Mangas Plansifter. Nylon 1313R.,"10,4"
4767,11058,2,Portable Water Driven Fan Toro 400,1690
4777,11101,1,"Engranaje Z=36 M4 Movimiento Unificado D=45 Ch=14 H=48, \T\T0030959/2","216,02"
4777,11101,1,"Engranaje Recto - Z=36 - M4,  0051225","247,81"
4777,11101,1,Armado Engranaje - Z=72 - Z=36 - M4 (Embujados)\T0030952,"567,02"
4777,11101,1,"Engranaje de Diente Recto - Z=72 - M=4,  0078049","399,94"
4777,11101,1,"Engranaje Recto - Z=36 - M4, 0078076","444,06"
4777,11101,1,Embalaje y Gastos de Despacho,"300,15"
4777,11101,1,Flete Aereo Bue - Asuncion Paraguay,150
4778,11102,4,Placa Ascensor Modelo Mr 30 Ec,"170,46"
4778,11102,3,Placa Ascensor Modelo Fuente Ec,"28,23"
4778,11102,3,Placa Ascensor Modelo Opto Ec,"12,73"
4778,11102,20,Plastoferrite 5Mm Para Ascensor Ec,"8,52"
4778,11102,10,Placa Ascensor Modelo Alfa Rojo Ec,"49,01"
4778,11102,3,Placa Ascensor Auton. Alfa Rojo Ec,"49,01"
4786,11126,9,Cuchilla Para Maquina de Arrastre de Corte Helicoidal Ransomes,"66,66"
4808,11162,5,Qh5 D (Eng),837
4810,11164,15,Zapatos de Cuero Para Bailar Tango,50
4825,11185,20,Salmuera,50
4825,11186,20,Salmuera,50
4825,11187,20,Salmuera,50
4825,11188,20,Salmuera,50
4825,11189,20,Salmuera,50
4830,11198,263,Leather Belts,7
4830,11199,263,Leather Belts,7
4853,11231,50,Reinforcement Right,"2,11"
4853,11231,50,Reinforcement Left,"2,11"
4875,11297,6,Anillo Anticalor,27
4875,11297,6,Juego Rasca Aceite Ha,86
4875,11297,2,Anillo Rompepresion Ha,64
4875,11297,53,Anillo de Estanqueidad Ha,18
4875,11297,16,Arandela Apoyo Muelle,2
4875,11297,3,Cartucho Filtro Aspiracion Ha,84
4875,11297,1,Juego Juntas Cilindro Ø 240 Mm,138
4875,11297,1,Juego Junta Cilindro Ø 165Mm,155
4875,11297,1,Juntas Cilindro Ø 115 Mm,131
4875,11297,1,Juego Juntas Carter Ha,155
4875,11297,6,Junta Cu,"2,7"
4875,11297,6,Junta Empaquetadura Bloque Ha,"3,5"
4875,11297,3,Junta Empaquetadura Bloque Ha,"2,8"
4875,11297,1,Junta Cu,"3,2"
4875,11297,6,Junta Cu,"3,6"
4875,11297,5,Junta Cu,"2,9"
4875,11297,48,Junta Cu,"7,3"
4875,11297,36,Junta Cu,"8,8"
4875,11297,2,Junta Cu,"5,5"
4875,11297,2,Junta Cu,"4,5"
4875,11297,3,Junta Empaquetadura Bloque Ha,"6,5"
4875,11297,10,Menbrana Regulacion,"7,7"
4875,11297,16,Muelle Regulacion,"4,5"
4875,11297,2,Muelle Regulacion,"7,9"
4875,11297,8,Muelle Regulacion,"8,2"
4875,11297,18,Piston de Valvula,21
4875,11297,1,Cartucho Filtro de Aceite,24
4875,11297,2,Segmento Portador 240Mm,145
4875,11297,3,Segmento Estanqueidad 240 Mm,117
4875,11297,2,Segmento Portador,104
4875,11297,4,Segmento Estanqueidad,73
4875,11297,6,Segmento Estanqueidad 310 Mm,129
4875,11297,6,Segmento Portador,154
4875,11297,6,Segmento Estanqueidad 115 Mm,39
4875,11297,2,Segmento Portador,74
4875,11297,6,Tornillo Presion,37
4875,11297,12,Tornillo Presion,36
4875,11297,27,Tuerca Ciega,33
4875,11297,1,Valvula de Aspiracion 79Rlx,384
4875,11297,1,Valvual de Aspiracion105Rx11,305
4875,11297,1,Valvula de Escape 79Rlx,341
4875,11297,1,Valvula de Escape 105Rx14,319
4875,11297,6,Anilla Torica,"0,5"
4875,11297,6,Anilla Torica,"1,6"
4875,11297,3,Juego Juntas Cilindro Ø 310Mm,182
4875,11298,2,Anilla Torica,"1,9"
4875,11298,6,Anilla Torica,"2,6"
4875,11298,10,Anilla Torica,"4,1"
4875,11298,4,Anilla Torica,"11,8"
4875,11298,12,Anilla Torica,15
4875,11298,2,Anilla Torica,23
4875,11298,30,Arandela Din 125 M8X5/12\,"0,3"
4875,11298,8,Arandela Grower,"0,5"
4875,11298,5,Tornillo Din964 M8X 16 Inox- Np488490,"1,4"
4875,11298,12,Varilla Roscada Reflector Din-914 M5X8 Np495560,"1,3"
4875,11298,6,Varilla Roscada Din-914 M6X12 Np495564,"1,6"
4875,11298,1,Elemento de Filtro,480
4875,11298,1,Elemento de Filtro,480
4884,11318,2,Jarra Valle Alpaca Metal & Cuerno de Chivo # 2,285
4884,11318,1,Jarra Triangular Alpaca Metal & Cuerno de Chivo # 4,445
4884,11318,2,Jarra Jujuy Alpaca Metal & Hueso # 2,280
4884,11318,1,Jarra Capa Alpaca Metal & Marmol # 1,330
4884,11318,1,Bandeja Cala Alpaca Metal & Cuerno de Chivo,155
4884,11318,1,Bandeja Cala Alpaca Metal & Cuerno de Chivo,270
4884,11318,1,Bandeja Valle Bar Alpaca Metal & Cuerno de Chivo # 2,635
4884,11318,1,Bandeja Valle Rect Alpaca Metal & Cuerno de Chivo,275
4884,11318,1,Bandeja Valle Rect Alpaca Metal & Cuerno de Chivo,335
4884,11318,1,Bandeja Valle Rect Alpaca Metal & Cuerno de Chivo,420
4884,11319,1,Bandeja Cala Alpaca Metal & Cuerno de Chivo,415
4884,11319,1,Caja Punta Madera Alpaca Metal & Cuero de Chivo # 2,370
4884,11319,1,Champagnera Capa Alpaca Metal & Marmol # 1,520
4884,11319,1,Champagnera Valle Alpaca Metal & Cuerno de Chivo # 2,1090
4857,11245,20,Exhalation Valve Graphnet,70
4900,11338,1,Alfombra de Cuero Con Pelo,273
4917,11378,1,Ic10/20Fr,"2107,5"
4917,11378,10,Bt96,"237,25"
4917,11378,10,Cd42,"16,01"
4917,11378,10,Cd40,"18,85"
4917,11378,10,Ct40,"4,25"
4919,11381,1,Tribute,550
4919,11381,1,Tribute,550
4919,11381,1,Tribute 17\ M Oak,550
4919,11381,1,Tribute,550
4919,11381,1,Zangersheide  Saddle 17.5\ M Oak,600
4919,11381,1,Zangersheide 17.5\ M Black,600
4919,11381,1,Zangersheide 17\ M Oak,600
4919,11382,1,Zangersheide Saddle 17.5\ M Oak Mono Flap,600
4919,11382,1,Eventing Saddle 17.5\ M Black,560
4919,11382,1,Eventing Saddle 17.5\ M Oak,560
4919,11382,1,Eventing Saddle,560
4919,11382,1,Eventing Saddle,560
4938,11418,2.5,1159-40Ta-0001,70
4938,11419,2.5,1159-40Ta-0001,"67,06"
4938,11420,2.5,1159-40Ta-0001,"67,06"
4938,11421,2.5,1159-40Ta-0001,"67,06"
4943,11427,1,A-Ch-Nc-150230,260
4943,11427,1,A-Ch-Nc-180230,330
4943,11427,2,A-Ch-Hu-180260,600
4943,11427,1,A-Ch-Hu-200300,700
4943,11427,1,A-Ba-Sa-180260,510
4943,11427,4,A-Ba-Sa-060090,75
4943,11428,14,T-Ll-Rp-100200,100
4943,11428,2,A-Ch-Hu-080300,290
4943,11428,2,A-Ba-Sa-080300,270
4943,11428,1,A-Ba-Hu-080110,160
4944,11429,143.25,Shell Cordovan,40
4948,11433,10,Caa,"11,2"
4948,11433,10,Cat,"11,45"
4948,11433,10,Cra,"12,3"
4948,11433,10,Crt,"13,55"
4948,11433,16,Ac Hand-Woven Ligatures For Bb Clarinet,"12,5"
4948,11433,21,Aa Hand-Woven Ligatures For Alto Saxophone,13
4948,11433,2,At Hand-Woven Ligatures For Tenor Saxophone,"13,5"
4948,11433,6,As Hand-Woven Ligatures For Soprano Saxophone,13
4948,11433,7,Ab Hand-Woven Ligatures For Baritone Saxophone,"14,5"
4954,11439,10,Dispositivo Electronico Para Trazabilidad de Ganado,"76,92"
4960,11456,1,Bhs 202 Deifier,11770
4961,11457,1,Alfombra de Cuero Con Pelo,1802
4974,11472,4,Cazoletas,410
4979,11487,1500,Information & Warning Label,"1,2"
4979,11488,1500,Information & Warning Label,"1,2"
4979,11489,1000,Information & Warning Label,"1,2"
4982,11492,1,Chapa Perforada Diam Perfo 1 Mm,600
4982,11492,2,Chapa Perforada Diam Perfo 1.25 Mm,638
4983,11493,1,Simu Xl,1260
4983,11494,1,Simu Xl,1260
4983,11495,1,Simu Xl,1260
4983,11496,1,Simu Xl,1260
4983,11497,1,Simu Xl,1260
4995,11510,1,Fun Deluxe Saddle Gentec System,480
4995,11510,2,Brillant Gentec Saddle,650
4995,11511,1,Snugg Ii Gentec Saddle,700
4995,11511,1,Sky Saddle Eco Gentec System,450
4967,11464,4,Qh2 Dls (Eng),592
5016,11546,1,Alfombra de Cuero A Medida,63
5022,11552,600,Self Adhesive Plastic Labels,"0,72"
5026,11556,20,If3410M,"32,8"
5026,11556,10,If3411M,"32,8"
5026,11556,10,If3011M,"32,8"
5026,11556,10,If4011M,"32,8"
5026,11556,5,If5013M,"32,8"
5026,11556,20,Eh3013M,"32,8"
5026,11556,30,Sgi3510,23
5026,11556,100,Sgi4010,23
5026,11556,10,Sgi4013,23
5026,11556,10,Sg3411,23
5026,11556,10,Sg5005,23
5026,11556,20,Sg5010,23
5030,11568,1,Cds-600,5800
5030,11568,1,Cds-Adaptador Carga + Dongle,100
5030,11569,1,Cds-600,5800
5030,11569,1,Cds-Adaptador Carga + Dongle,100
5033,11574,10,84Us-100,48
5033,11574,10,84Cc-181,51
5033,11574,10,95Gl-Cs7,36
5033,11574,10,95Gr-311,36
5033,11574,20,95Wl-W01,64
5043,11598,1,Qh7 U (Eng),1957
5048,11610,21,Catalogo Frund Stark,10
5048,11610,2,Juego de 2 Fresas de Moldura y Contramoldura Frund Stark,"85,48"
5048,11610,1,Juego de 2 Fresas Regulables de 10 A 20 Frund Stark,"79,8"
5048,11610,2,Fresa Moldura Radio Concavo / Convexo Frund Stark,"92,28"
5048,11610,2,Fresa Replan Frund Stark,"85,48"
5048,11610,2,Fresa Recta Frund Stark - Placa 6 Mm,"32,98"
5048,11610,1,Juego de 2 Fresas Regulables de 3 A 6 Frund Stark,"40,09"
5048,11610,5,Sierra Circular Ø300 X Z96 - Bilaminado,"80,18"
5048,11610,5,Sierra Circular Ø400 X Z60 - Universal,"74,89"
5074,11675,20,Control Luces Nosso Cpl 12V,"20,85"
5074,11675,20,Control Luces Nosso Cpl 24V,"20,85"
5082,11683,36,Zapatos de Cuero Para Bailar Tango,50
5088,11689,3,Dalma,240
5088,11690,3,Dalma,240
5088,11691,4,Dalma,240
5090,11693,2,Ariel Dressage Saddle,550
5090,11693,1,Warendorf Dressage Saddle,550
5090,11693,1,Dobi 1 Dressage Saddle,550
5090,11693,1,Claude Saddle Pony,400
5090,11693,9,Irons For Maxflex Saddle,9
5090,11693,31,Pairs Of Blocks With Velcro,20
5093,11696,35,Leather Dog Collar,4
5093,11696,30,Leather Dog Leash,3
5093,11696,241,Leather Belts,7
5093,11697,25,Leather Dog Leash,3
5093,11697,65,Leather Dog Collar,4
5093,11697,263,Leather Belts,7
5095,11699,91.5,Shell Cordovan,40
5096,11700,6,Anillo Anticalor Cod 303750,27
5096,11700,4,Juego Rasca Aceite Ha Cod 303756,86
5096,11700,2,Anillo Rompepresion Ha Cod 303757,64
5096,11700,37,Anillo de Estanqueidad Ha Cod 303776,18
5096,11700,1,Cartucho Filtro Aspiracion Ha Cod 331213,84
5096,11700,1,Juego Juntas Cilindro Ø 75 Mm Cod 353941,"91,81"
5096,11700,1,Juego Juntas Cilindro Ø 125 Mm Cod 353944,"144,98"
5096,11700,1,Juego Juntas Cilindro Ø 185 Mm Cod 353947,"103,81"
5096,11700,1,Juego Juntas Cilindro Ø 310Mm Cod 353950,182
5096,11700,1,Juego Juntas Carter Ha Cod 353961,155
5096,11700,1,Juego Juntas Nrh3-Lt Cod 353989,"85,7"
5096,11700,1,Juego Juntas Nrh3-Lt-E Cod 354002,"65,04"
5096,11700,1,Juego Juntas Rv3-S Cod 354003,"65,04"
5096,11700,1,Juego Juntas Nrh3-F-E Cod 354007,"75,19"
5096,11700,2,Junta Cu Cod 356493,"2,7"
5096,11700,2,Junta Piston Aditivo,"1,86"
5096,11700,2,Junta Piston Aditivo,"1,86"
5096,11700,4,Junta Empaquetadura Bloque Ha Cod 356780,"2,8"
5096,11700,2,Junta Cu,"3,2"
5096,11700,2,Junta Cu,"4,25"
5096,11700,2,Junta Cu,"2,9"
5096,11700,16,Junta Cu,"7,3"
5096,11700,16,Junta Cu,"8,8"
5096,11700,2,Junta Cu,"4,5"
5096,11700,6,Membrana Regulacion Cod 363706,"7,7"
5096,11700,2,Muelle Regulacion Cod 364821,"3,92"
5096,11700,8,Muelle Regulacion,"4,5"
5096,11700,2,Muelle Regulacion,"7,9"
5096,11700,7,Segmento Estanqueidad 75 Mm Cod 383140,"17,93"
5096,11700,2,Segmento Portador 75 Mm Cod 383141,"36,13"
5096,11700,5,Segmento Estanqueidad 125 Mm Cod 383153,"46,55"
5096,11700,2,Segmento Portador 125 Mm Cod 383154,"54,9"
5096,11700,3,Segmento Estanqueidad 185 Mm Cod 383166,"59,41"
5096,11700,2,Segmento Portador 185 Mm Cod 383167,"94,39"
5096,11700,2,Segmento Estanqueidad 310 Mm Cod 383181,129
5096,11700,2,Segmento Portador 310Mm Cod 383182,154
5096,11700,4,Anilla Torica Cod 401573,"0,5"
5096,11700,4,Anilla Torica,"1,6"
5096,11700,2,Anilla Torica,"1,9"
5096,11700,2,Anilla Torica,"3,44"
5096,11700,4,Anilla Torica,"2,6"
5096,11700,2,Anilla Torica Cod 402134,"8,18"
5096,11700,1,Cartucho Filtro de Aceite Cod 437258,24
5103,11714,7,Pg-21 Gr 110,84
5103,11714,11,Pg-21 Gr 24,84
5103,11714,1,Transporte,300
5126,11756,40,Prensa Para Arcos Compuestos,"59,99"
5126,11757,23,Prensa Para Arcos Compuestos,"59,99"
5128,11763,5,Kl03,"14,04"
5128,11763,30,Pl01 Clarinet Swab,"7,44"
5128,11763,50,Ac Hand-Woven Ligatures For Bb Clarinet,"12,5"
5128,11763,50,As Hand-Woven Ligatures For Soprano Saxophone,13
5128,11763,10,Crt,"13,55"
5128,11763,30,Cac,"11,45"
5132,11767,1,Rosa Blouse,52
5132,11767,1,Rosa Short Dress,73
5132,11767,1,Rosa Long Dress,75
5132,11767,1,Libertad Tank Top,52
5132,11767,1,Libertad T-Shirt,56
5132,11767,1,Libertad Dress,70
5132,11767,1,Fuerza Pants,55
5132,11767,1,Fuerza Blouse,60
5132,11767,1,Fuerza Dress,75
5132,11767,1,Fuerza Shirt,63
5132,11767,1,Color Long Dress,65
5132,11767,1,Color Dress,65
5132,11767,1,Color Tank Top,44
5132,11767,1,Color T-Shirt,45
5132,11767,1,Frida Tank Top,30
5132,11767,1,Frida Dress,49
5132,11767,1,Frida Short,37
5132,11767,1,Frida Long Printed T-Shirt,35
5132,11767,1,Frida Striped Dress,45
5132,11767,1,Frida T Shirt,28
5132,11767,1,Esperanza Ñanduti Top,65
5132,11767,1,Esperanza Ñanduti Short Dress,140
5132,11767,1,Esperanza Ñanduti Dress,120
5132,11767,1,Luces Dress,65
5132,11767,1,Luces Ñanduti Dress,78
5132,11767,1,Luces Jacket,40
5132,11767,1,Luces Top,50
5132,11767,1,Luces Mono,68
5132,11767,1,Felicidad Top,45
5132,11767,1,Felicidad Long Dress,73
5132,11767,1,Felicidad Nido T-Shirt,55
5132,11767,1,Felicidad Dress,63
5132,11767,1,Felicidad Tunic,60
5132,11767,1,Paciencia T Shirt,35
5132,11767,1,Paciencia Long Dress,49
5132,11767,1,Paciencia Dress,49
5132,11767,1,Amor Plain Dress,58
5132,11767,1,Amor Plain Tank Top,38
5132,11767,1,Amor Tunic,73
5132,11767,1,Amor T Shirt,40
5132,11767,1,Amor Printed Dress,65
5132,11767,1,Amor Printed Tank Top,48
5132,11767,1,Ilusion Mariposa Ñanduti Long Dress,120
5132,11767,1,Ilusion Cache Coeur,68
5132,11767,1,Ilusion Mariposa Ñanduti Dress,110
5132,11767,2,Equilibrio Ñanduti Tunic,115
5134,11769,1,A-Ba-Sa-180260,510
5137,11774,400,Ciclocell 1%,"12,13"
5154,11829,1,"Motor Sew, Mose100061","2905,29"
5154,11829,1,Embalaje y Gastos de Despacho,"300,15"
5154,11829,1,Flete Aereo Bs As/ Kingston - Jamaica,120
5169,11852,288,Thumb Tip Junior,"0,6"
5169,11852,144,Thumb Tip Junior Soft,"0,6"
5169,11852,36,Thumb Tip Xxl,"0,8"
5169,11852,144,Thumb Tip Classic,"0,6"
5169,11852,144,Thumb Tip Classic Soft,"0,6"
5169,11852,288,Thumb Tip King Size,"0,8"
5169,11852,144,Thumb Tip King Size Soft,"0,8"
5169,11852,48,Finger Tip,"0,6"
5169,11852,60,Little Tip,"0,6"
5169,11852,60,Sixth Finger Large,"1,1"
5169,11852,288,Thumb Tip Medium Soft,"0,6"
5169,11852,12,Thumb Tip Flame,4
5169,11852,36,Magnetic Thumb Tip,4
5169,11852,12,Three Shell Game,"3,2"
5169,11852,60,Silk To Egg,"3,2"
5169,11852,24,Ethereal Salt,"8,8"
5169,11852,36,Universal Pull,"3,6"
5169,11852,2,Magic Thimbles Set,"4,8"
5169,11852,24,Vernet Boon Writer Pencil,"5,6"
5169,11852,24,Vernet Boon Writer Grease,"5,6"
5169,11852,24,Vernet Thumb Tip Writer Pencil,"7,2"
5169,11852,24,Vernet Thumb Tip Writer Grease,"7,2"
5169,11852,2,Confetti Shooter,10
5169,11852,24,Vernet Manipulation Cards,"4,8"
5170,11853,144,Thumb Tip Junior Soft,"0,6"
5170,11853,1008,Thumb Tip Classic,"0,6"
5170,11853,144,Thumb Tip King Size Soft,"0,8"
5170,11853,72,Little Tip,"0,6"
5170,11853,576,Thumb Tip Medium Soft,"0,6"
5170,11853,12,Multiplication Of Balls (Golden),"7,2"
5170,11853,6,Balls Climax,6
5170,11853,6,Colored Mult. Balls Green,"6,4"
5170,11853,24,Belle de Nuit,20
5170,11853,24,Insta Salt,"3,2"
5170,11853,24,Ethereal Salt,"8,8"
5170,11853,72,Universal Pull,"3,6"
5170,11853,60,Vernet Band Writer Pencil,"7,2"
5170,11853,12,Jumper,10
5170,11853,24,Esp Testing Cards,"3,6"
5170,11853,6,Vernet Card Guard (Blue),"4,8"
5170,11853,12,The Invisible Hand The Device,22
5170,11853,60,Vernet Band Writer Grease,"7,2"
5170,11854,288,Thumb Tip Junior,"0,6"
5170,11854,72,Thumb Tip Xxl,"0,8"
5170,11854,432,Thumb Tip Classic Soft,"0,6"
5170,11854,432,Thumb Tip King Size,"0,8"
5170,11854,288,Finger Tip,"0,6"
5170,11854,288,Thumb Tip Medium,"0,6"
5170,11854,96,Thumb Tip Flame,4
5170,11854,24,Invisible Thumb Tip,4
5170,11854,36,Ball Holder,2
5170,11854,72,Silk To Egg,"3,2"
5170,11854,24,Magic Thimbles Set,"4,8"
5170,11854,12,Deckswitcher,10
5170,11854,24,Color Changing Lighter,4
5170,11854,72,Vernet Boon Writer Pencil,"5,6"
5170,11854,24,Vernet Boon Writer Grease,"5,6"
5170,11854,144,Vernet Thumb Tip Writer Pencil,"7,2"
5170,11854,48,Dye Tube,"3,6"
5170,11854,36,Bug Writer,"7,2"
5170,11854,36,Bug Writer Grease,"7,2"
5170,11854,24,Confetti Shooter,10
5170,11854,24,Vernet Fanning & Manip. Cards,"4,8"
5170,11854,24,Vernet Card Guard (Black),"4,8"
5170,11854,12,Aleph Wallet,64
